lat,lon,mean,median,std,min,max,count
32.5,74.5,13.013277226210858,13.57574,7.240547229784026,-3.3,27.549406,20086
32.5,75.5,13.09795078890388,13.477128,6.969057515532295,-2.2893667,27.039902,20086
32.5,76.5,12.430121321409962,12.85,6.594538603663463,-2.469279,24.99121,20086
32.5,77.5,10.925301723588001,11.354445,6.728560267851558,-3.8603592,24.109663,20086
32.5,78.5,11.00621789116109,11.515331,6.559009044510541,-4.297715,23.682335,20085
32.5,79.5,10.334776835034736,10.808437,6.2346863459426975,-5.2530885,21.95713,19939
33.5,73.5,11.295808659533723,11.600781,7.235370188906328,-4.8741617,26.010517,20075
33.5,74.5,11.089450244150258,11.3760315,7.0619123670181105,-5.057972,25.323889,20082
33.5,75.5,9.753589792621927,9.976917499999999,7.206506283933509,-6.7889566,24.399487,20084
33.5,76.5,10.13480795789294,10.315149,7.142467698717,-5.824049,24.695381,20085
33.5,77.5,9.330486416026606,9.3951595,7.171391142223964,-6.3218913,23.343042,20084
33.5,78.5,9.016777509537636,9.132105,6.52920362279337,-6.098242,21.534496,19347
33.5,79.5,9.887468599498682,10.092538000000001,6.4639651636641124,-5.495092,22.199038,19348
34.5,73.5,10.81093846526189,11.061104,7.046592283581717,-5.24,25.216976,19963
34.5,74.5,9.48964482586559,9.674933,7.228589760329767,-7.0653553,24.26815,20002
34.5,75.5,9.529381901177747,9.7403415,7.232316147480857,-7.0706544,24.26169,20064
34.5,76.5,8.755967515847944,8.859378,7.098350217468037,-7.23071,23.287783,20069
34.5,77.5,7.7499532638374635,7.705801,7.176957189231878,-8.221377,21.94865,20070
34.5,78.5,7.513909996453026,7.2546926,7.147702345109776,-8.158314,21.9281,19217
34.5,79.5,8.162303390980966,7.984729,6.938514070731725,-6.7936544,21.88644,18604
35.5,73.5,9.316703140063943,9.51029,7.17198404597293,-7.0476527,24.344788,18711
35.5,74.5,9.226675897216646,9.345116,7.184796832859998,-7.10102,24.248768,19711
35.5,75.5,9.244292949091214,9.393056,7.211293777225618,-7.139121,24.22752,19827
35.5,76.5,8.475150828959322,8.47983,7.066895189013499,-7.54,23.278004,19742
35.5,77.5,8.365919435088347,8.294961,7.102862579217058,-7.57,22.715485,19076
35.5,78.5,7.311343507806753,7.1423874,7.1785128290703675,-8.38,22.460823,17671
35.5,79.5,6.010857469672889,5.51,6.9052275569770245,-9.130413,21.323292,15845
36.5,72.5,8.882105779343984,8.788297,6.91506269528488,-6.99,25.391293,16027
36.5,73.5,7.9736653410084335,7.8886645,7.374712928985421,-8.68902,24.877821,16630
36.5,74.5,8.567520931488563,8.529169,7.382284788181572,-8.11,25.348392,16759
36.5,75.5,8.940480706691414,8.958656999999999,7.182261736088282,-7.0948887,24.281244,17580
36.5,78.5,4.765684253310588,4.1774843,7.503028070279234,-11.710571,21.499321,10450
