lat,lon,mean,median,std,min,max,count
31.5,76.5,26.88903239757567,28.457760999999998,6.5287043856531914,8.923086,42.116734,20088
31.5,77.5,25.358484665148346,26.7626485,5.9899486532096216,8.172077,39.19502,20088
31.5,78.5,24.894260173909796,26.303891999999998,5.863602988547786,7.563736,38.54114,20088
31.5,79.5,23.776028778748504,25.046734999999998,5.576957290988701,6.892039,36.725372,20088
32.5,74.5,25.74605632225707,27.479251,7.14524101717506,7.689116,41.192986,20088
32.5,75.5,26.244553131546198,27.93,6.862343067611436,8.482978,41.5683,20088
32.5,76.5,24.870266072077857,26.5289985,6.617915989073026,7.3466964,39.859135,20088
32.5,77.5,23.209672646186778,24.870254000000003,6.491309145909616,5.359248,37.62702,20088
32.5,78.5,22.756182757019115,24.290239999999997,6.124686007756329,5.58645,36.787193,20088
32.5,79.5,21.66284292440263,23.125763499999998,5.849629226761152,4.489937,34.789795,20088
33.5,73.5,24.001237958386454,25.7412395,7.491248143877658,4.707037,39.41,20080
33.5,74.5,23.38225637182117,25.0899735,7.319335412294186,5.001851,38.35,20086
33.5,75.5,21.992573313207547,23.606493,7.520164810344422,3.3808851,37.49,20087
33.5,76.5,22.822769257171306,24.495012,7.372233832664417,4.145466,38.04,20087
33.5,77.5,22.378910545228255,24.048962,7.345084454558431,3.596202,37.43,20087
33.5,78.5,21.012981667929505,22.560598,6.497162292575502,3.41818,34.70889,20087
33.5,79.5,21.863684817388492,23.417942,6.174723059938665,4.5654526,35.501915,20088
34.5,73.5,23.20901824136171,24.847086,7.323962711253511,4.010228,38.187786,19593
34.5,74.5,21.798617562953705,23.350151,7.543363307040913,2.4110217,37.53,20002
34.5,75.5,21.77971374920524,23.347168,7.554195663548086,2.5401626,37.38,20069
34.5,76.5,20.895779850587825,22.39153,7.495681366471406,1.9397254,36.51,20074
34.5,77.5,20.52643453827837,22.010296,7.4787706363125235,1.6883879,35.88,20074
34.5,78.5,20.538001369687247,21.9991175,7.459456679372828,1.7611623,36.0,19952
34.5,79.5,21.294889907853676,22.820406,7.182489777404405,2.2065802,35.455467,19163
35.5,73.5,21.754611589252843,23.2632895,7.564455817119044,3.16,36.4393,18470
35.5,74.5,21.676632610061116,23.167984,7.573165516694368,2.4161453,36.63178,19471
35.5,75.5,21.71238485263695,23.243427,7.574556804883071,2.4177036,36.62641,19587
35.5,76.5,20.87786204420011,22.29714,7.504794477087935,1.4905996,35.52647,19509
35.5,77.5,20.89913357734588,22.323986,7.496788430118248,1.5006218,35.517014,19449
35.5,78.5,20.518492044985802,21.943258,7.498680506202305,1.7032166,34.59034,17959
35.5,79.5,19.14690902341228,20.134233,7.56858392211927,0.94,33.339703,16171
36.5,72.5,21.39481729644114,22.916195000000002,7.6873407045333275,0.31965256,36.08122,16140
36.5,73.5,20.726820682396262,22.14,7.969083707193458,-0.7074871,35.31,16701
36.5,74.5,21.62630652219251,23.109625,7.796501821057727,1.7225723,36.39,16830
36.5,75.5,21.739021244312784,23.218967,7.57663996444298,2.7803364,36.228233,17891
36.5,78.5,17.819085212565504,18.862427,8.322971078594502,-2.0336957,33.326736,11526
